trajectory_index,source_cell_index,source_time,source_cell_type,predicted_label,max_prob,time_used,primary_domain,secondary_domain,prob__EryP,prob__HSC,prob__MasP,prob__MkP,prob__MoP,prob__NeuP,target_group,target_genes,z_score,time_requested,cell_type_requested,cell_type_used,label_rule,selection_source
6132,6132,0.0,MkP,MkP,0.7885478773033893,3.0,1,2,0.0285013533654085,0.1628360350453284,0.0017806491169694,0.7885478773033893,0.0180516642698466,0.0002824208990575,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
8043,8043,0.0,MkP,MkP,0.7876283695660857,3.0,1,2,0.1808532918231086,0.0196230996430471,0.0027353111195071,0.7876283695660857,0.0089064406449022,0.0002534872033491,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
7040,7040,0.0,MasP,MkP,0.7874306766934762,3.0,1,2,0.182701018418404,0.0080105057737051,0.0038331810061157,0.7874306766934762,0.0179434849243337,8.113318396512468e-05,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
7117,7117,0.0,MkP,MkP,0.7859791816719438,3.0,1,2,0.0200896986956316,0.10141064746764,0.0487667174554329,0.7859791816719438,0.0409260435866787,0.0028277111226728,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
469,469,0.0,MkP,MkP,0.7857001817487093,3.0,1,2,0.002930928381499,0.1865784217482045,0.0103542063075075,0.7857001817487093,0.0131819831657415,0.0012542786483379,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
3169,3169,0.0,EryP,MkP,0.7828052387462622,3.0,1,2,0.2166029367580599,0.0002004254821097,3.421137132746737e-07,0.7828052387462622,0.0003864414034703,4.615496384553999e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
137,137,0.0,MkP,MkP,0.7821846271034708,3.0,1,2,0.0224151926130711,0.0050327846413875,0.1897570249006488,0.7821846271034708,0.0005209693004555,8.940144096621899e-05,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1778,1778,0.0,MasP,MkP,0.7806368788821598,3.0,1,2,0.0536464454229653,0.0028640993491214,0.1621997525855019,0.7806368788821598,0.0006109912383002,4.183252195112252e-05,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
4632,4632,0.0,MkP,MkP,0.7804435230067017,3.0,1,2,0.0006679083613618,0.0487589875455337,0.1682659119512259,0.7804435230067017,0.0017124075984564,0.0001512615367203,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
4854,4854,0.0,MkP,MkP,0.7788285622819862,3.0,1,2,0.0034304713854242,0.21661529431018,2.052826672274752e-05,0.7788285622819862,0.0010338637858142,7.12799698723608e-05,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1418,1418,0.0,MkP,MkP,0.7787151695366268,3.0,1,2,0.1241544472181776,6.294901896362334e-05,0.0945505739156052,0.7787151695366268,0.0025141432112773,2.717099349465871e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5454,5454,0.0,MkP,MkP,0.7785326515276003,3.0,1,2,0.0605239974052651,0.1514458596299397,0.0036007801848642,0.7785326515276003,0.0057051039754546,0.0001916072768756,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
8302,8302,0.0,MkP,MkP,0.7783976176934917,3.0,1,2,0.0042710319572605,0.0229237573645613,0.192876628973051,0.7783976176934917,0.0014084317810384,0.0001225322305967,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5740,5740,0.0,EryP,MkP,0.7772264870771831,3.0,1,2,0.2185954885540782,4.673807300873757e-06,0.002248447938633,0.7772264870771831,0.0019248502179319,5.2404873026186633e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
7696,7696,0.0,MkP,MkP,0.7764886342818269,3.0,1,2,0.219884632877238,0.0036002784889658,3.8855084904915293e-07,0.7764886342818269,2.543577544678344e-05,6.300256733831945e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
2673,2673,0.0,MkP,MkP,0.7762202729432329,3.0,1,2,0.01053787359497,0.1902662481337881,0.0188786586098207,0.7762202729432329,0.0029075164804715,0.0011894302377165,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5685,5685,0.0,HSC,MkP,0.7756598538286222,3.0,1,2,4.58931591750938e-05,0.2182166560668132,1.2637227659968932e-05,0.7756598538286222,0.005873549565377,0.0001914101523524,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
2802,2802,0.0,EryP,MkP,0.7725094314323394,3.0,1,2,0.1872987424519745,6.44433706677953e-05,0.0336187909161406,0.7725094314323394,0.0064913557518343,1.7236077043228706e-05,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1351,1351,0.0,EryP,MkP,0.7689565190343542,3.0,1,2,0.2107944191982517,3.3130780083960376e-05,0.0119365856547669,0.7689565190343542,0.0082561035953054,2.324173723753713e-05,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
4336,4336,0.0,MkP,MkP,0.7659474433243522,3.0,1,2,0.0002415732348498,0.211920317790025,0.0154092170226466,0.7659474433243522,0.0047055809293473,0.0017758676987789,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1245,1245,0.0,EryP,MkP,0.7656551596903778,3.0,1,2,0.026806801774884,0.0078936008353885,0.198987446260854,0.7656551596903778,0.0006381322511524,1.8859187343062603e-05,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1748,1748,0.0,MkP,MkP,0.7655014185464948,3.0,1,2,0.0036927670209565,0.1989077333146573,0.0307221361889847,0.7655014185464948,0.0004183660558999,0.0007575788730068,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1164,1164,0.0,EryP,MkP,0.7647560740653276,3.0,1,2,0.2343774469620214,6.6348401378204046e-06,0.0001411319001939,0.7647560740653276,0.0007163969041369,2.3153281822188107e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5946,5946,0.0,MasP,MkP,0.7645383627754847,3.0,1,2,0.2273134729217473,0.0015179456547915,0.0064313427798618,0.7645383627754847,0.0001952353551919,3.640512922642733e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1936,1936,0.0,EryP,MkP,0.7635698836120419,3.0,1,2,0.2148927930096121,0.0003941887553077,0.0201924875185256,0.7635698836120419,0.0007952867589102,0.0001553603456024,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
8093,8093,0.0,MkP,MkP,0.763378932608819,3.0,1,2,0.0200447322898748,0.145591726344494,0.0021342078732738,0.763378932608819,0.0682930204582264,0.0005573804253119,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
6149,6149,0.0,EryP,MkP,0.7611340242026757,3.0,1,2,0.2384109276027293,3.754590665773868e-05,9.65292948733824e-06,0.7611340242026757,0.0004069788009545,8.705574954218037e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5334,5334,0.0,MkP,MkP,0.7609164204745457,3.0,1,2,0.0004399702164146,0.2344091000800817,7.763581317591414e-05,0.7609164204745457,0.003393914824926,0.000762958590856,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
4779,4779,0.0,MkP,MkP,0.7601565458142671,3.0,1,2,0.0090651980118807,0.0722211697261908,0.1444976065509687,0.7601565458142671,0.0140111990233198,4.828087337287017e-05,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
7952,7952,0.0,MasP,MkP,0.7587464523056415,3.0,1,2,8.229787657391984e-05,0.2399479903094544,1.2529449842589824e-05,0.7587464523056415,0.001140092553963,7.063750452464595e-05,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5866,5866,0.0,EryP,MkP,0.7573407795111764,3.0,1,2,0.2417545502567692,0.0001049790150346,1.3269428498629905e-06,0.7573407795111764,0.0007970837401905,1.280533979241336e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5554,5554,0.0,MkP,MkP,0.7567054948658086,3.0,1,2,0.0375107693278202,0.1990500075331293,0.0057655674409194,0.7567054948658086,0.0007024742836309,0.0002656865486914,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
2162,2162,0.0,EryP,MkP,0.7564753361330073,3.0,1,2,0.221470009982157,0.0008221206129163,0.0092528566873869,0.7564753361330073,0.0119741326008117,5.543983720461362e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
4622,4622,0.0,MkP,MkP,0.7537936159417957,3.0,1,2,0.0034277916472687,0.1549138948434044,0.0837190473015941,0.7537936159417957,0.0034221510963603,0.0007234991695764,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
89,89,0.0,MkP,MkP,0.7534970224607694,3.0,1,2,0.0237995816662839,0.21779737241502,0.0015589166903082,0.7534970224607694,0.0032955121917646,5.159457585356048e-05,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
6701,6701,0.0,MasP,MkP,0.7529820381086618,3.0,1,2,0.0822193411883127,0.1613411815508272,0.000911258766514,0.7529820381086618,0.0024414425550197,0.0001047378306644,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5872,5872,0.0,MkP,MkP,0.752643313679284,3.0,1,2,0.0093224087032763,0.1017374367263745,0.1331107561960026,0.752643313679284,0.0008884404985728,0.0022976441964895,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
7002,7002,0.0,EryP,MkP,0.7524263517358104,3.0,1,2,0.2466357600045636,1.994706178940249e-05,3.00082414082878e-06,0.7524263517358104,0.0009138116752555,1.1286984403437162e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
4549,4549,0.0,MasP,MkP,0.7471033625702568,3.0,1,2,0.2383233700308916,0.0001823130654088,0.0037078381830348,0.7471033625702568,0.0106677009043538,1.5415246054276577e-05,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
3960,3960,0.0,MkP,MkP,0.7426339202990431,3.0,1,2,0.006001084266874,0.0643431882358962,0.1801884400530383,0.7426339202990431,0.0013371618587047,0.0054962052864434,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5299,5299,0.0,MkP,MkP,0.740330112225005,3.0,1,2,0.0027219809241986,0.1196005370092734,0.1339363014422853,0.740330112225005,0.0018093268940758,0.0016017415051615,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
7549,7549,0.0,EryP,MkP,0.7401858286133983,3.0,1,2,0.2517155256534987,0.0071027503613547,2.3645546162514992e-06,0.7401858286133983,0.0009917964930049,1.7343241270203303e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1562,1562,0.0,MkP,MkP,0.7398162527033908,3.0,1,2,0.0241420406954012,0.1509963066191638,0.0796003216662365,0.7398162527033908,0.0010993365633887,0.0043457417524188,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
7474,7474,0.0,MkP,MkP,0.7397322591952771,3.0,1,2,0.0007832012149372,0.2537312678027666,3.60483569122455e-06,0.7397322591952771,0.0057117352546514,3.793169667636783e-05,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
2343,2343,0.0,MasP,MkP,0.7396813651154973,3.0,1,2,0.0011688816627922,0.2305757178854555,0.0001957774456013,0.7396813651154973,0.0281814979330095,0.000196759957644,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
2594,2594,0.0,EryP,MkP,0.7396323587217065,3.0,1,2,0.2601067719110707,0.0001074943546359,2.224705616127409e-06,0.7396323587217065,0.0001510578091762,9.249779437062205e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
2293,2293,0.0,EryP,MkP,0.7387524848429111,3.0,1,2,0.1978162330371973,7.050329137091931e-05,0.0003083424735496,0.7387524848429111,0.0630503546105971,2.0817443737200507e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
7687,7687,0.0,EryP,MkP,0.7350154931312215,3.0,1,2,0.2646917796274868,2.327693114912861e-05,3.11719026800135e-07,0.7350154931312215,0.0002690499968492,8.859426630788065e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
686,686,0.0,MkP,MkP,0.7348770964376166,3.0,1,2,0.0003186081051931,0.2519448826251803,0.000112484899107,0.7348770964376166,0.0124373584781148,0.000309569454788,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
2076,2076,0.0,MkP,MkP,0.7336677667921725,3.0,1,2,0.0025077176598616,0.2240313958914716,0.0351473530647855,0.7336677667921725,0.0038047575727881,0.0008410090189203,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
437,437,0.0,EryP,MkP,0.7317689410959274,3.0,1,2,0.2637094664120442,7.229722856843679e-05,0.002796268425096,0.7317689410959274,0.001649396002337,3.630836026745816e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1239,1239,0.0,MkP,MkP,0.7314393642349618,3.0,1,2,0.0018896127237508,0.2568905365364022,0.0086408533663343,0.7314393642349618,0.0008878191596615,0.0002518139788891,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
271,271,0.0,MkP,MkP,0.7301103442924476,3.0,1,2,0.2442743649751428,0.0108337619448826,0.0104981050041429,0.7301103442924476,0.0042494795066679,3.3944276715896107e-05,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
185,185,0.0,EryP,MkP,0.7288047877970751,3.0,1,2,0.2693058221546573,0.0001894190820817,4.564295317625851e-06,0.7288047877970751,0.0016942277087469,1.1789621211875252e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
3342,3342,0.0,MkP,MkP,0.7275246102204599,3.0,1,2,0.0036916071445307,0.2666469217906468,0.00046607415222,0.7275246102204599,0.0012113891384714,0.0004593975536711,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5686,5686,0.0,EryP,MkP,0.7271905141494849,3.0,1,2,0.2672423523515777,4.240852196687114e-05,2.613299415810472e-05,0.7271905141494849,0.005491365355064,7.226627748432164e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
6500,6500,0.0,EryP,MkP,0.7269855275511563,3.0,1,2,0.2625378291741608,0.0002935724917578,4.132077226412117e-05,0.7269855275511563,0.0101287627449031,1.2987265757813416e-05,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
3427,3427,0.0,MasP,MkP,0.7264816249037047,3.0,1,2,0.0031396404307509,0.0024223312051478,0.2673568880355162,0.7264816249037047,0.0005277692341881,7.174619069193776e-05,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
3417,3417,0.0,MasP,MkP,0.7211003595474413,3.0,1,2,0.1078429756769266,0.0011214555092912,0.1688309830367471,0.7211003595474413,0.0009973577759074,0.0001068684536861,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5110,5110,0.0,MkP,MkP,0.7210691667485255,3.0,1,2,0.0408741513744289,0.0186552661297056,0.2171593333076993,0.7210691667485255,0.0022172445251985,2.483791444205668e-05,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5711,5711,0.0,EryP,MkP,0.7198451394397986,3.0,1,2,0.2678633449012413,0.0095427978368799,2.084217926657759e-05,0.7198451394397986,0.0026565355161476,7.134012666604182e-05,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
8002,8002,0.0,EryP,MkP,0.7193675294677493,3.0,1,2,0.0982895248860304,0.0004453048976266,0.1813707887040744,0.7193675294677493,0.000522856291743,3.995752776053416e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
812,812,0.0,MkP,MkP,0.7184265228827187,3.0,1,2,0.0146552944851857,0.2262272265078986,0.0001112185101055,0.7184265228827187,0.0403095423676327,0.0002701952464588,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
2099,2099,0.0,MkP,MkP,0.7183602994211213,3.0,1,2,0.0230462362807865,0.2582375710632037,1.8323541216835366e-05,0.7183602994211213,4.827367000238448e-05,0.0002892960236691,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
4614,4614,0.0,MasP,MkP,0.7170574856732257,3.0,1,2,0.1156416114519744,0.0569674365894974,0.0236789657432308,0.7170574856732257,0.0846473443079966,0.0020071562340747,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1129,1129,0.0,EryP,MkP,0.7169408086848877,3.0,1,2,0.0297572305080372,0.0005562759581147,0.252596399904917,0.7169408086848877,0.0001385837994163,1.0701144626933608e-05,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5440,5440,0.0,MkP,MkP,0.7168688413961983,3.0,1,2,0.0113599582049083,0.1721076605584725,0.0947133899590228,0.7168688413961983,0.0048410466032118,0.000109103278186,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
4571,4571,0.0,EryP,MkP,0.7165558357176357,3.0,1,2,0.2601898420802837,0.0048209105225644,0.0035311296291832,0.7165558357176357,0.0148325757130039,6.97063373290803e-05,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
853,853,0.0,MkP,MkP,0.7156058396524932,3.0,1,2,0.1519265289095364,0.1289730903587702,0.0013369676052448,0.7156058396524932,0.0021365784158999,2.0995058055223065e-05,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
2844,2844,0.0,EryP,MkP,0.7148337019831894,3.0,1,2,0.2847714087880142,8.911951078183699e-05,2.746800557647841e-07,0.7148337019831894,0.0003044081505613,1.0868873973180215e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1616,1616,0.0,MkP,MkP,0.7142309974428781,3.0,1,2,0.146368818443793,0.0028533665048997,0.1267234995039046,0.7142309974428781,0.0096615670926985,0.000161751011826,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1175,1175,0.0,EryP,MkP,0.7109976855462967,3.0,1,2,0.2208530407755624,1.425552899648661e-05,0.0678733100039351,0.7109976855462967,0.0002589840663111,2.7240788979013065e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
4782,4782,0.0,MkP,MkP,0.7094874371220065,3.0,1,2,0.0309582414019552,0.2239612006735506,0.035373922613199,0.7094874371220065,0.000190198823442,2.8999365846629207e-05,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
7652,7652,0.0,EryP,MkP,0.7060281997599732,3.0,1,2,0.2938300758106215,1.8136974306565203e-05,1.5981270582353588e-06,0.7060281997599732,0.0001206599443268,1.329383713594277e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
2241,2241,0.0,MkP,MkP,0.7058618478380677,3.0,1,2,0.0010664853431858,0.211780968218884,0.0801288543153225,0.7058618478380677,0.0009212153685997,0.00024062891594,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
27,27,0.0,MkP,MkP,0.7041471605795697,3.0,1,2,0.0346477578983847,0.1389701917240358,0.1211586680614117,0.7041471605795697,0.0002909198306877,0.0007853019059101,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5137,5137,0.0,MkP,MkP,0.702247383514413,3.0,1,2,0.0216887302080453,0.2163417386900296,0.0527404886871255,0.702247383514413,0.0065448403744289,0.0004368185259577,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
424,424,0.0,MasP,MkP,0.7016251374392047,3.0,1,2,0.0009389682412052,0.1029781926507642,0.1930136849317138,0.7016251374392047,0.0006192078968682,0.0008248088402436,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1104,1104,0.0,EryP,MkP,0.701351398849543,3.0,1,2,0.2892731532969257,5.926347202582334e-05,0.0002550613385063,0.701351398849543,0.009040714924179,2.040811882009784e-05,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
7788,7788,0.0,EryP,MkP,0.6964552097289568,3.0,1,2,0.3018368106029452,2.2726025298281284e-05,8.117495827506382e-07,0.6964552097289568,0.0016615673233637,2.2874569853149645e-05,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
461,461,0.0,EryP,MkP,0.6963457837684811,3.0,1,2,0.301930714772088,3.815194297747605e-05,0.0003006467200758,0.6963457837684811,0.0013833242465959,1.3785497815867805e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
3972,3972,0.0,EryP,MkP,0.6958786893331315,3.0,1,2,0.3031135378657219,0.0001338312728545,8.928075866288316e-07,0.6958786893331315,0.0008559065985373,1.71421221680568e-05,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
543,543,0.0,MkP,MkP,0.6957305985877207,3.0,1,2,0.0014895014161035,0.156543709823657,0.1439633606400534,0.6957305985877207,0.0002208851224161,0.002051944410049,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
493,493,0.0,EryP,MkP,0.6956872073942721,3.0,1,2,0.3030284826829706,0.0002325512334489,4.916861869142183e-05,0.6956872073942721,0.0009876586868974,1.4931383719330556e-05,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1051,1051,0.0,EryP,MkP,0.6927910222300474,3.0,1,2,0.3071214391650129,6.351882441759078e-05,1.8666527598096933e-06,0.6927910222300474,1.454369841119046e-05,7.609429351241707e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5249,5249,0.0,EryP,MkP,0.6901873454328119,3.0,1,2,0.3097618918016342,1.76696430141765e-05,1.7482404694930143e-08,0.6901873454328119,3.1728766577925315e-05,1.3468735569707353e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
6936,6936,0.0,EryP,MkP,0.6897773847045181,3.0,1,2,0.3098226405816204,6.434375232594219e-05,2.4510450691883283e-05,0.6897773847045181,0.0003070487357935,4.071775050122322e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1984,1984,0.0,MkP,MkP,0.6895420309595496,3.0,1,2,0.1600817510524997,0.0737661159665041,0.005468888720245,0.6895420309595496,0.0710892509569306,5.1962344270752106e-05,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5668,5668,0.0,EryP,MkP,0.6894988847514624,3.0,1,2,0.2408751283185942,0.0002479877888495,0.067358235697686,0.6894988847514624,0.0020070492143715,1.2714229036412309e-05,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5669,5669,0.0,MkP,MkP,0.6877214016130162,3.0,1,2,0.0011604192101007,0.2677031367370323,0.0356877036351028,0.6877214016130162,0.0035261997170412,0.0042011390877067,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
8257,8257,0.0,EryP,MkP,0.6870346755914702,3.0,1,2,0.2830686319253513,0.0002386777776602,0.0285340513692445,0.6870346755914702,0.0011054563600535,1.850697621996604e-05,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5078,5078,0.0,EryP,MkP,0.6867872597953929,3.0,1,2,0.3130763747119494,7.594256314139537e-06,1.2965665961042951e-06,0.6867872597953929,0.0001259261357775,1.5485339697398138e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
197,197,0.0,MkP,MkP,0.6858616616306243,3.0,1,2,0.0004230834277406,0.3095151445208605,4.83742775781686e-06,0.6858616616306243,0.0040905728913406,0.000104700101676,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
